,Unnamed: 0,Number,Name,Country,Region,Type,Activity_Evidence,Last Known Eruption,Latitude,Longitude,Elevation (Meters),Dominant_Rock_Type,Tectonic_Setting,clean_Country,clean_Type,clean_Elevation,clean_Latitude
1064,1194,346030,"Valle, El",Panama,México and Central America,Stratovolcano,Evidence Uncertain,Unknown,8.58,-80.17,1185,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,1000m--2000m,1
1065,1198,351011,Romeral,Colombia,South America,Stratovolcano,Eruption Dated,5390 BCE,5.202999999999999,-75.363,3769,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,3000m--4000m,1
1066,1199,351012,"Bravo, Cerro",Colombia,South America,Stratovolcano,Eruption Dated,1720 CE,5.091,-75.293,3985,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,3000m--4000m,1
1067,1200,351020,"Ruiz, Nevado del",Colombia,South America,Stratovolcano,Eruption Observed,2016 CE,4.8919999999999995,-75.324,5279,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,1
1068,1201,351021,Santa Isabel,Colombia,South America,Shield,Eruption Dated,850 BCE,4.8180000000000005,-75.365,4944,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Shield,4000m--5000m,1
1069,1202,351030,"Tolima, Nevado del",Colombia,South America,Stratovolcano,Eruption Observed,1943 CE,4.658,-75.33,5215,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,1
1070,1203,351040,Machin,Colombia,South America,Stratovolcano,Eruption Dated,1180 CE,4.487,-75.389,2749,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,2000m--3000m,1
1071,1204,351050,"Huila, Nevado del",Colombia,South America,Stratovolcano,Eruption Observed,2012 CE,2.93,-76.03,5364,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,1
1072,1205,351060,Purace,Colombia,South America,Stratovolcano(es),Eruption Observed,1977 CE,2.32,-76.4,4650,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),4000m--5000m,1
1073,1206,351061,Sotara,Colombia,South America,Stratovolcano,Evidence Credible,Unknown,2.108,-76.592,4400,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,1
1074,1208,351070,Dona Juana,Colombia,South America,Stratovolcano,Eruption Observed,1906 CE,1.5,-76.936,4137,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,1
1075,1209,351080,Galeras,Colombia,South America,Complex,Eruption Observed,2014 CE,1.22,-77.37,4276,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,4000m--5000m,1
1076,1210,351090,Azufral,Colombia,South America,Stratovolcano,Eruption Dated,930 BCE,1.08,-77.68,4070,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,1
1077,1211,351100,Cumbal,Colombia,South America,Stratovolcano,Eruption Observed,1926 CE,0.95,-77.87,4764,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,1
1078,1212,351110,Chiles-Cerro Negro,Colombia-Ecuador,South America,Stratovolcano,Evidence Uncertain,1936 CE,0.8170000000000001,-77.938,4698,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,1
1079,1213,352001,Soche,Ecuador,South America,Stratovolcano,Eruption Dated,6650 BCE,0.552,-77.58,3955,Dacite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,3000m--4000m,1
1080,1214,352002,Chachimbiro,Ecuador,South America,Stratovolcano,Eruption Dated,3740 BCE,0.46799999999999997,-78.28699999999999,4106,Dacite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,4000m--5000m,1
1081,1215,352003,Cuicocha,Ecuador,South America,Caldera,Eruption Dated,650 CE,0.308,-78.36399999999999,3246,Dacite,Subduction Zone / Continental Crust (>25 km),Ecuador,Other type,3000m--4000m,1
1082,1216,352004,Imbabura,Ecuador,South America,Compound,Eruption Dated,5550 BCE,0.258,-78.183,4609,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Other type,4000m--5000m,1
1083,1217,352005,Mojanda,Ecuador,South America,Stratovolcano(es),Evidence Uncertain,Unknown,0.13,-78.27,4263,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano(es),4000m--5000m,1
1084,1218,352006,Cayambe,Ecuador,South America,Compound,Eruption Observed,1786 CE,0.028999999999999998,-77.986,5790,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Other type,5000m--6000m,1
1085,1219,352010,Reventador,Ecuador,South America,Stratovolcano,Eruption Observed,2016 CE,-0.077,-77.656,3562,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,3000m--4000m,2
1086,1220,352011,Pululagua,Ecuador,South America,Caldera,Eruption Dated,290 CE,0.038,-78.46300000000001,3356,Dacite,Subduction Zone / Continental Crust (>25 km),Ecuador,Other type,3000m--4000m,1
1087,1221,352020,Guagua Pichincha,Ecuador,South America,Stratovolcano,Eruption Observed,2002 CE,-0.171,-78.598,4784,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,4000m--5000m,2
1088,1222,352021,Atacazo,Ecuador,South America,Stratovolcano,Eruption Dated,320 BCE,-0.353,-78.617,4463,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,4000m--5000m,2
1089,1223,352022,Chacana,Ecuador,South America,Caldera,Eruption Observed,1773 CE,-0.375,-78.25,4643,Rhyolite,Subduction Zone / Continental Crust (>25 km),Ecuador,Other type,4000m--5000m,2
1090,1224,352030,Antisana,Ecuador,South America,Stratovolcano,Eruption Observed,1802 CE,-0.48100000000000004,-78.141,5753,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,5000m--6000m,2
1091,1225,352031,Aliso,Ecuador,South America,Stratovolcano,Eruption Dated,2450 BCE,-0.53,-78.0,4267,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,4000m--5000m,2
1092,1226,352040,Sumaco,Ecuador,South America,Stratovolcano,Evidence Uncertain,1895 CE,-0.5379999999999999,-77.626,3990,Trachybasalt / Tephrite Basanite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,3000m--4000m,2
1093,1227,352041,Illiniza,Ecuador,South America,Stratovolcano,Evidence Credible,Unknown,-0.659,-78.714,5248,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,5000m--6000m,2
1094,1228,352050,Cotopaxi,Ecuador,South America,Stratovolcano,Eruption Observed,2016 CE,-0.677,-78.436,5911,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,5000m--6000m,2
1095,1229,352060,Quilotoa,Ecuador,South America,Caldera,Eruption Dated,1280 CE,-0.85,-78.9,3914,Dacite,Subduction Zone / Continental Crust (>25 km),Ecuador,Other type,3000m--4000m,2
1096,1230,352071,Chimborazo,Ecuador,South America,Stratovolcano,Eruption Dated,550 CE,-1.464,-78.815,6310,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,6000m--7000m,2
1097,1231,352080,Tungurahua,Ecuador,South America,Stratovolcano,Eruption Observed,2016 CE,-1.4669999999999999,-78.442,5023,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,5000m--6000m,2
1098,1232,352081,Licto,Ecuador,South America,Pyroclastic cone(s),Evidence Uncertain,Unknown,-1.78,-78.613,3336,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Other type,3000m--4000m,2
1099,1233,352090,Sangay,Ecuador,South America,Stratovolcano,Eruption Observed,2016 CE,-2.005,-78.34100000000001,5286,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Ecuador,Stratovolcano,5000m--6000m,2
1100,1234,353010,Fernandina,Ecuador,South America,Shield,Eruption Observed,2009 CE,-0.37,-91.55,1476,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,1000m--2000m,2
1101,1235,353011,Ecuador,Ecuador,South America,Shield,Eruption Dated,1150 CE,-0.02,-91.546,790,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,0m--1000m,2
1102,1236,353020,Wolf,Ecuador,South America,Shield,Eruption Observed,2015 CE,0.02,-91.35,1710,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,1000m--2000m,1
1103,1237,353030,Darwin,Ecuador,South America,Shield,Eruption Dated,1813 CE,-0.18,-91.28,1330,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,1000m--2000m,2
1104,1238,353040,Alcedo,Ecuador,South America,Shield,Eruption Observed,1993 CE,-0.43,-91.12,1130,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,1000m--2000m,2
1105,1239,353050,"Negra, Sierra",Ecuador,South America,Shield,Eruption Observed,2005 CE,-0.83,-91.17,1124,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,1000m--2000m,2
1106,1240,353060,"Azul, Cerro",Ecuador,South America,Shield,Eruption Observed,2008 CE,-0.92,-91.40799999999999,1640,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,1000m--2000m,2
1107,1241,353070,Pinta,Ecuador,South America,Shield,Eruption Observed,1928 CE,0.58,-90.75,780,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,0m--1000m,1
1108,1242,353080,Marchena,Ecuador,South America,Shield,Eruption Observed,1991 CE,0.33,-90.47,343,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,0m--1000m,1
1109,1243,353081,Genovesa,Ecuador,South America,Shield,Evidence Credible,Unknown,0.32,-89.958,64,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,0m--1000m,1
1110,1244,353090,Santiago,Ecuador,South America,Shield,Eruption Observed,1906 CE,-0.22,-90.77,920,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,0m--1000m,2
1111,1245,353091,Santa Cruz,Ecuador,South America,Shield,Evidence Credible,Unknown,-0.62,-90.33,864,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,0m--1000m,2
1112,1246,353120,San Cristóbal,Ecuador,South America,Shield,Evidence Credible,Unknown,-0.88,-89.5,759,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Ecuador,Shield,0m--1000m,2
1113,1248,354000,Quimsachata,Peru,South America,Lava dome,Eruption Dated,4450 BCE,-14.175999999999998,-71.351,3693,Rhyolite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,3000m--4000m,2
1114,1250,354002,Sara Sara,Peru,South America,Stratovolcano,Evidence Credible,Unknown,-15.33,-73.45,5522,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1115,1251,354003,Coropuna,Peru,South America,Stratovolcano,Evidence Credible,Unknown,-15.52,-72.65,6377,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1116,1252,354004,Andahua-Orcopampa,Peru,South America,Pyroclastic cone(s),Eruption Dated,1490 CE,-15.42,-72.33,4713,Trachyandesite / Basaltic Trachyandesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,4000m--5000m,2
1117,1253,354005,Huambo,Peru,South America,Volcanic field,Eruption Dated,700 BCE,-15.83,-72.13,4550,Trachyandesite / Basaltic Trachyandesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,4000m--5000m,2
1118,1254,354006,Sabancaya,Peru,South America,Stratovolcano(es),Eruption Observed,2016 CE,-15.78,-71.85,5967,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),5000m--6000m,2
1119,1255,354007,"Chachani, Nevado",Peru,South America,Stratovolcano,Evidence Uncertain,Unknown,-16.191,-71.53,6057,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1120,1256,354008,"Nicholson, Cerro",Peru,South America,Pyroclastic cone,Evidence Credible,Unknown,-16.261,-71.75399999999999,2525,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,2000m--3000m,2
1121,1257,354010,"Misti, El",Peru,South America,Stratovolcano,Eruption Observed,1985 CE,-16.294,-71.40899999999999,5822,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1122,1258,354020,Ubinas,Peru,South America,Stratovolcano,Eruption Observed,2016 CE,-16.355,-70.903,5672,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1123,1259,354030,Huaynaputina,Peru,South America,Stratovolcano,Eruption Observed,1600 CE,-16.608,-70.85,4850,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,2
1124,1260,354031,Ticsani,Peru,South America,Lava dome(s),Eruption Dated,1800 CE,-16.755,-70.595,5408,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1125,1261,354040,Tutupaca,Peru,South America,Stratovolcano(es),Eruption Observed,1802 CE,-17.026,-70.372,5801,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),5000m--6000m,2
1126,1262,354050,Yucamane,Peru,South America,Stratovolcano(es),Eruption Observed,1320 BCE,-17.184,-70.196,5495,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),5000m--6000m,2
1127,1263,354060,"Casiri, Nevados",Peru,South America,Stratovolcano(es),Evidence Credible,Unknown,-17.47,-69.813,5650,Trachyte / Trachydacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),5000m--6000m,2
1128,1264,355010,Tacora,Chile-Peru,South America,Stratovolcano(es),Unrest / Holocene,Unknown,-17.72,-69.77,5980,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),5000m--6000m,2
1129,1265,355011,Taapaca,Chile,South America,Complex,Eruption Dated,320 BCE,-18.1,-69.5,5860,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,5000m--6000m,2
1130,1266,355012,Parinacota,Chile-Bolivia,South America,Stratovolcano,Eruption Dated,290 CE,-18.166,-69.142,6336,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1131,1267,355020,Guallatiri,Chile,South America,Stratovolcano,Eruption Observed,1960 CE,-18.42,-69.092,6071,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,6000m--7000m,2
1132,1268,355021,Tambo Quemado,Bolivia,South America,Pyroclastic shield,Evidence Credible,Unknown,-18.62,-68.75,4215,Rhyolite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,4000m--5000m,2
1133,1269,355030,Isluga,Chile,South America,Stratovolcano,Eruption Observed,1913 CE,-19.15,-68.83,5550,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,5000m--6000m,2
1134,1270,355032,Tata Sabaya,Bolivia,South America,Stratovolcano,Evidence Credible,Unknown,-19.13,-68.53,5430,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1135,1271,355035,"Jayu Khota, Laguna",Bolivia,South America,Maar(s),Evidence Credible,Unknown,-19.463,-67.432,3650,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Other country,Other type,3000m--4000m,2
1136,1272,355036,Jatun Mundo Quri Warani,Bolivia,South America,Lava dome(s),Evidence Uncertain,Unknown,-19.78,-66.48,5438,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1137,1273,355040,Irruputuncu,Chile-Bolivia,South America,Stratovolcano,Eruption Observed,1995 CE,-20.73,-68.55,5163,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1138,1274,355042,Pampa Luxsar,Bolivia,South America,Volcanic field,Evidence Uncertain,Unknown,-20.85,-68.2,5543,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1139,1275,355050,Olca-Paruma,Chile-Bolivia,South America,Stratovolcano(es),Eruption Observed,1867 CE,-20.939,-68.413,5705,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),5000m--6000m,2
1140,1276,355060,Ollague,Chile-Bolivia,South America,Stratovolcano,Unrest / Pleistocene,Unknown,-21.3,-68.18,5868,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1141,1277,355061,"Azufre, Cerro del",Chile,South America,Stratovolcano,Evidence Uncertain,Unknown,-21.787,-68.237,5846,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,5000m--6000m,2
1142,1278,355070,San Pedro-San Pablo,Chile,South America,Stratovolcano(es),Eruption Observed,1960 CE,-21.888,-68.391,6142,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),6000m--7000m,2
1143,1279,355090,Putana,Chile,South America,Stratovolcano,Eruption Observed,1810 CE,-22.557,-67.85300000000001,5884,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,5000m--6000m,2
1144,1280,355091,Sairecabur,Chile-Bolivia,South America,Stratovolcano(es),Evidence Credible,Unknown,-22.72,-67.892,5971,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),5000m--6000m,2
1145,1281,355092,Licancabur,Chile-Bolivia,South America,Stratovolcano,Evidence Credible,Unknown,-22.83,-67.88,5916,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1146,1282,355093,Guayaques,Chile-Bolivia,South America,Lava dome(s),Evidence Credible,Unknown,-22.895,-67.566,5598,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1147,1283,355094,Purico Complex,Chile,South America,Pyroclastic shield,Evidence Credible,Unknown,-23.0,-67.75,5703,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,5000m--6000m,2
1148,1284,355095,Colachi,Chile,South America,Stratovolcano,Evidence Credible,Unknown,-23.236,-67.645,5631,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,5000m--6000m,2
1149,1285,355096,Acamarachi,Chile,South America,Stratovolcano,Evidence Credible,Unknown,-23.3,-67.62,6046,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,6000m--7000m,2
1150,1286,355097,"Overo, Cerro",Chile,South America,Maar,Evidence Uncertain,Unknown,-23.52,-67.67,4555,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,4000m--5000m,2
1151,1287,355098,Chiliques,Chile,South America,Stratovolcano,Evidence Uncertain,Unknown,-23.58,-67.7,5778,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,5000m--6000m,2
1152,1288,355100,Lascar,Chile,South America,Stratovolcano(es),Eruption Observed,2016 CE,-23.37,-67.73,5592,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),5000m--6000m,2
1153,1289,355101,Cordon de Puntas Negras,Chile,South America,Stratovolcano(es),Evidence Credible,Unknown,-23.743000000000002,-67.53399999999999,5852,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),5000m--6000m,2
1154,1290,355102,Miniques,Chile,South America,Stratovolcano(es),Evidence Uncertain,Unknown,-23.82,-67.77,5910,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),5000m--6000m,2
1155,1292,355104,Caichinque,Chile,South America,Stratovolcano(es),Evidence Uncertain,Unknown,-23.949,-67.74,4458,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),4000m--5000m,2
1156,1293,355105,Tilocalar,Chile,South America,Stratovolcano(es),Evidence Uncertain,Unknown,-23.97,-68.13,3116,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),3000m--4000m,2
1157,1294,355106,"Negrillar, El",Chile,South America,Pyroclastic cone(s),Evidence Credible,Unknown,-24.18,-68.25,3500,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,3000m--4000m,2
1158,1295,355107,Pular,Chile,South America,Stratovolcano(es),Evidence Uncertain,Unknown,-24.188000000000002,-68.054,6233,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),6000m--7000m,2
1159,1296,355108,"Negrillar, La",Chile,South America,Pyroclastic cone(s),Evidence Uncertain,Unknown,-24.28,-68.6,4109,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,4000m--5000m,2
1160,1297,355109,Socompa,Chile-Argentina,South America,Stratovolcano,Eruption Dated,5250 BCE,-24.396,-68.24600000000001,6031,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1161,1298,355110,Llullaillaco,Chile-Argentina,South America,Stratovolcano,Eruption Observed,1877 CE,-24.72,-68.53,6739,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1162,1299,355112,Escorial,Chile-Argentina,South America,Stratovolcano,Evidence Uncertain,Unknown,-25.083000000000002,-68.367,5451,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1163,1300,355120,Lastarria,Chile-Argentina,South America,Stratovolcano,Evidence Credible,Unknown,-25.168000000000003,-68.507,5706,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1164,1301,355121,Cordon del Azufre,Chile-Argentina,South America,Complex,Evidence Credible,Unknown,-25.336,-68.521,5481,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1165,1302,355122,"Bayo Gorbea, Cerro",Chile-Argentina,South America,Complex,Evidence Credible,Unknown,-25.414,-68.58800000000001,5413,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1166,1305,355125,"Incahuasi, Nevado de",Chile-Argentina,South America,Stratovolcano(es),Evidence Uncertain,Unknown,-27.033,-68.296,6638,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),6000m--7000m,2
1167,1306,355130,"Ojos del Salado, Nevados",Chile-Argentina,South America,Stratovolcano,Eruption Dated,750 CE,-27.109,-68.541,6879,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1168,1307,355131,"Solo, El",Chile-Argentina,South America,Stratovolcano,Evidence Credible,Unknown,-27.105,-68.71300000000001,6205,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1169,1308,355140,Copiapo,Chile,South America,Stratovolcano,Unrest / Pleistocene,Unknown,-27.3,-69.13,6052,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,6000m--7000m,2
1170,1309,355150,Tuzgle,Argentina,South America,Stratovolcano,Evidence Uncertain,Unknown,-24.05,-66.48,5486,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1171,1310,355160,Aracar,Argentina,South America,Stratovolcano,Evidence Credible,Unknown,-24.29,-67.783,6095,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,6000m--7000m,2
1172,1311,355161,Unnamed,Argentina,South America,Pyroclastic cone,Evidence Credible,Unknown,-25.078000000000003,-68.266,4652,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,4000m--5000m,2
1173,1312,355180,Antofagasta Volcanic Field,Argentina,South America,Pyroclastic cone(s),Evidence Uncertain,Unknown,-26.12,-67.4,3495,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,3000m--4000m,2
1174,1314,355200,Peinado,Argentina,South America,Stratovolcano,Evidence Credible,Unknown,-26.623,-68.116,5741,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1175,1315,355210,"Blanco, Cerro",Argentina,South America,Caldera,Eruption Dated,2300 BCE,-26.789,-67.765,4670,Rhyolite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,4000m--5000m,2
1176,1319,356011,Easter Island,Chile,South America,Shield(s),Evidence Credible,Unknown,-27.15,-109.38,511,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Chile,Other type,0m--1000m,2
1177,1320,357010,Tupungatito,Chile-Argentina,South America,Stratovolcano,Eruption Observed,1987 CE,-33.425,-69.797,5660,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,5000m--6000m,2
1178,1321,357020,San Jose,Chile-Argentina,South America,Stratovolcano(es),Eruption Observed,1960 CE,-33.789,-69.895,6070,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),6000m--7000m,2
1179,1322,357021,Maipo,Chile-Argentina,South America,Caldera,Eruption Observed,1912 CE,-34.164,-69.832,5323,Trachyandesite / Basaltic Trachyandesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1180,1323,357022,Palomo,Chile,South America,Stratovolcano,Evidence Credible,Unknown,-34.608000000000004,-70.295,4860,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,4000m--5000m,2
1181,1324,357023,"Atuel, Caldera del",Argentina,South America,Caldera,Evidence Credible,Unknown,-34.65,-70.05,5189,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,5000m--6000m,2
1182,1325,357024,Risco Plateado,Argentina,South America,Stratovolcano,Evidence Uncertain,Unknown,-34.917,-69.98100000000001,4999,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,2
1183,1326,357030,Tinguiririca,Chile,South America,Stratovolcano,Eruption Observed,1917 CE,-34.814,-70.352,4280,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,4000m--5000m,2
